GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1400000US36047042300,36047042300,"Census Tract 423, Kings County, New York",1206,97,834,124,455,126,379,114,82,66,297,96,372,97,138,66,234,80
1400000US36047042400,36047042400,"Census Tract 424, Kings County, New York",1251,85,847,129,604,105,243,93,148,78,95,56,404,109,373,104,31,37
1400000US36047042500,36047042500,"Census Tract 425, Kings County, New York",999,79,534,109,208,68,326,101,134,71,192,91,465,104,222,85,243,89
1400000US36047042600,36047042600,"Census Tract 426, Kings County, New York",1450,90,1107,127,880,132,227,101,59,46,168,81,343,115,313,109,30,37
1400000US36047042700,36047042700,"Census Tract 427, Kings County, New York",1686,84,1083,144,392,116,691,162,285,110,406,121,603,127,281,106,322,106
1400000US36047042800,36047042800,"Census Tract 428, Kings County, New York",1446,77,1055,119,853,129,202,67,44,34,158,59,391,107,348,98,43,42
1400000US36047042900,36047042900,"Census Tract 429, Kings County, New York",1843,106,1379,147,572,138,807,140,215,100,592,116,464,121,281,103,183,85
1400000US36047043000,36047043000,"Census Tract 430, Kings County, New York",1201,83,813,105,617,120,196,84,76,60,120,67,388,96,362,95,26,31
1400000US36047043100,36047043100,"Census Tract 431, Kings County, New York",1766,93,1211,157,534,132,677,149,268,117,409,114,555,150,319,109,236,100
1400000US36047043200,36047043200,"Census Tract 432, Kings County, New York",1502,94,1167,109,822,113,345,86,122,62,223,79,335,109,275,100,60,47
1400000US36047043300,36047043300,"Census Tract 433, Kings County, New York",1414,69,1046,124,536,146,510,138,130,82,380,121,368,105,304,91,64,42
1400000US36047043400,36047043400,"Census Tract 434, Kings County, New York",1272,82,859,95,605,104,254,92,131,70,123,66,413,93,321,91,92,61
1400000US36047043500,36047043500,"Census Tract 435, Kings County, New York",1478,84,1158,128,435,122,723,154,135,81,588,140,320,112,217,106,103,61
1400000US36047043600,36047043600,"Census Tract 436, Kings County, New York",1637,44,1205,135,901,135,304,93,59,49,245,81,432,129,351,124,81,59
1400000US36047043700,36047043700,"Census Tract 437, Kings County, New York",1664,105,1197,110,386,99,811,129,176,94,635,122,467,112,170,78,297,86
1400000US36047043800,36047043800,"Census Tract 438, Kings County, New York",901,58,654,79,501,88,153,66,88,61,65,40,247,69,197,63,50,37
1400000US36047043900,36047043900,"Census Tract 439, Kings County, New York",1286,61,928,101,393,117,535,143,125,82,410,113,358,92,263,88,95,69
1400000US36047044000,36047044000,"Census Tract 440, Kings County, New York",863,79,640,94,523,85,117,63,37,43,80,48,223,76,208,73,15,25
1400000US36047044100,36047044100,"Census Tract 441, Kings County, New York",1909,106,1419,149,839,147,580,142,314,109,266,110,490,116,286,93,204,102
1400000US36047044200,36047044200,"Census Tract 442, Kings County, New York",832,64,662,76,508,83,154,72,29,37,125,62,170,63,161,63,9,17
1400000US36047044300,36047044300,"Census Tract 443, Kings County, New York",1812,118,1304,144,665,127,639,128,277,91,362,109,508,125,255,90,253,85
1400000US36047044400,36047044400,"Census Tract 444, Kings County, New York",1090,101,740,109,536,98,204,65,44,30,160,65,350,77,310,79,40,39
1400000US36047044500,36047044500,"Census Tract 445, Kings County, New York",1556,90,1041,127,432,104,609,138,224,108,385,133,515,117,325,97,190,80
1400000US36047044600,36047044600,"Census Tract 446, Kings County, New York",682,53,451,71,262,62,189,73,85,52,104,60,231,75,151,61,80,65
1400000US36047044700,36047044700,"Census Tract 447, Kings County, New York",840,81,497,92,176,60,321,92,165,97,156,67,343,92,210,92,133,56
1400000US36047044800,36047044800,"Census Tract 448, Kings County, New York",777,55,377,68,280,58,97,60,26,41,71,44,400,71,359,71,41,50
1400000US36047044900,36047044900,"Census Tract 449, Kings County, New York",1090,64,743,90,315,81,428,98,77,50,351,95,347,90,237,89,110,52
1400000US36047045000,36047045000,"Census Tract 450, Kings County, New York",211,82,180,84,116,67,64,53,0,12,64,53,31,19,22,14,9,13
1400000US36047045200,36047045200,"Census Tract 452, Kings County, New York",854,84,626,88,563,88,63,32,0,12,63,32,228,73,228,73,0,12
1400000US36047045300,36047045300,"Census Tract 453, Kings County, New York",634,53,295,73,97,46,198,60,119,63,79,55,339,71,198,58,141,51
1400000US36047045400,36047045400,"Census Tract 454, Kings County, New York",545,76,409,73,284,66,125,60,23,28,102,53,136,62,101,53,35,30
1400000US36047045600,36047045600,"Census Tract 456, Kings County, New York",880,48,711,72,612,91,99,59,15,11,84,58,169,56,169,56,0,12
1400000US36047045800,36047045800,"Census Tract 458, Kings County, New York",508,53,373,57,361,57,12,13,0,12,12,13,135,46,130,47,5,8
1400000US36047046000,36047046000,"Census Tract 460, Kings County, New York",1191,79,842,96,601,112,241,103,75,69,166,74,349,93,306,87,43,34
1400000US36047046201,36047046201,"Census Tract 462.01, Kings County, New York",982,75,566,115,455,109,111,70,34,36,77,60,416,106,380,94,36,40
1400000US36047046202,36047046202,"Census Tract 462.02, Kings County, New York",595,47,477,63,394,71,83,61,45,52,38,28,118,46,113,45,5,9
1400000US36047046400,36047046400,"Census Tract 464, Kings County, New York",680,38,578,58,514,62,64,39,5,9,59,39,102,54,92,56,10,13
1400000US36047046800,36047046800,"Census Tract 468, Kings County, New York",508,68,418,87,391,82,27,24,7,12,20,20,90,57,90,57,0,12
1400000US36047047000,36047047000,"Census Tract 470, Kings County, New York",754,49,640,64,620,68,20,21,11,13,9,16,114,55,110,55,4,6
1400000US36047047200,36047047200,"Census Tract 472, Kings County, New York",762,58,652,67,594,81,58,38,6,10,52,37,110,49,106,47,4,6
1400000US36047047400,36047047400,"Census Tract 474, Kings County, New York",797,57,611,71,591,69,20,21,7,13,13,15,186,61,153,56,33,31
1400000US36047047600,36047047600,"Census Tract 476, Kings County, New York",967,88,717,104,698,105,19,21,9,13,10,16,250,100,234,99,16,18
1400000US36047047700,36047047700,"Census Tract 477, Kings County, New York",1660,75,527,117,377,97,150,71,77,64,73,39,1133,122,573,134,560,111
1400000US36047047800,36047047800,"Census Tract 478, Kings County, New York",1147,104,808,132,643,123,165,93,63,58,102,84,339,112,278,103,61,53
1400000US36047048000,36047048000,"Census Tract 480, Kings County, New York",980,82,724,97,704,96,20,23,20,23,0,12,256,69,186,61,70,56
1400000US36047048100,36047048100,"Census Tract 481, Kings County, New York",1326,114,399,127,324,119,75,58,55,57,20,26,927,121,517,139,410,93
1400000US36047048200,36047048200,"Census Tract 482, Kings County, New York",1957,90,1254,129,939,130,315,105,46,47,269,105,703,119,614,116,89,53
1400000US36047048400,36047048400,"Census Tract 484, Kings County, New York",1549,92,1139,128,840,129,299,116,135,87,164,86,410,117,356,111,54,49
1400000US36047048500,36047048500,"Census Tract 485, Kings County, New York",897,67,282,77,168,59,114,57,59,37,55,44,615,78,166,68,449,80
1400000US36047048600,36047048600,"Census Tract 486, Kings County, New York",913,55,752,71,502,83,250,83,106,56,144,56,161,58,107,46,54,36
1400000US36047048800,36047048800,"Census Tract 488, Kings County, New York",1426,85,1077,105,782,133,295,108,126,77,169,83,349,85,279,80,70,52
1400000US36047048900,36047048900,"Census Tract 489, Kings County, New York",1463,64,966,135,317,107,649,139,83,56,566,139,497,126,457,122,40,47
1400000US36047049000,36047049000,"Census Tract 490, Kings County, New York",2080,114,1370,159,954,173,416,142,100,69,316,131,710,174,596,177,114,82
1400000US36047049100,36047049100,"Census Tract 491, Kings County, New York",2392,195,1515,232,929,209,586,192,130,78,456,174,877,212,722,196,155,94
1400000US36047049200,36047049200,"Census Tract 492, Kings County, New York",1121,72,688,126,413,109,275,112,149,102,126,73,433,110,390,107,43,35
1400000US36047049300,36047049300,"Census Tract 493, Kings County, New York",3128,160,1776,240,713,215,1063,222,258,156,805,194,1352,230,979,208,373,129
1400000US36047049400,36047049400,"Census Tract 494, Kings County, New York",2083,82,1189,168,941,162,248,94,105,63,143,87,894,172,715,165,179,116
1400000US36047049500,36047049500,"Census Tract 495, Kings County, New York",1262,80,583,125,403,119,180,84,66,76,114,64,679,129,338,112,341,101
1400000US36047049600,36047049600,"Census Tract 496, Kings County, New York",1367,78,890,116,625,115,265,110,61,50,204,89,477,107,293,101,184,92
1400000US36047049700,36047049700,"Census Tract 497, Kings County, New York",1444,67,397,95,284,81,113,53,32,37,81,51,1047,100,632,112,415,104
1400000US36047049800,36047049800,"Census Tract 498, Kings County, New York",1592,120,917,139,687,140,230,84,93,62,137,61,675,124,402,112,273,103
1400000US36047049900,36047049900,"Census Tract 499, Kings County, New York",833,73,347,80,231,66,116,54,61,48,55,40,486,97,352,81,134,62
1400000US36047050000,36047050000,"Census Tract 500, Kings County, New York",1521,86,783,118,649,121,134,53,55,36,79,47,738,125,615,118,123,67
1400000US36047050100,36047050100,"Census Tract 501, Kings County, New York",1338,89,572,120,371,111,201,84,63,57,138,65,766,113,477,102,289,92
1400000US36047050202,36047050202,"Census Tract 502.02, Kings County, New York",1100,24,522,88,485,90,37,29,9,12,28,28,578,85,462,81,116,62
1400000US36047050300,36047050300,"Census Tract 503, Kings County, New York",1194,66,350,77,291,69,59,33,7,11,52,33,844,93,511,95,333,83
1400000US36047050400,36047050400,"Census Tract 504, Kings County, New York",1993,85,1078,147,818,150,260,119,63,62,197,104,915,143,675,124,240,109
1400000US36047050500,36047050500,"Census Tract 505, Kings County, New York",1845,76,965,137,422,120,543,114,78,50,465,107,880,143,659,143,221,91
1400000US36047050600,36047050600,"Census Tract 506, Kings County, New York",1834,102,1154,137,490,121,664,158,168,80,496,125,680,145,499,121,181,80
1400000US36047050700,36047050700,"Census Tract 507, Kings County, New York",471,60,418,65,303,52,115,65,52,45,63,60,53,37,45,40,8,11
1400000US36047050801,36047050801,"Census Tract 508.01, Kings County, New York",1333,109,953,142,430,130,523,142,76,61,447,129,380,139,319,121,61,61
1400000US36047050803,36047050803,"Census Tract 508.03, Kings County, New York",883,77,443,118,153,81,290,91,11,13,279,91,440,95,289,97,151,92
1400000US36047050804,36047050804,"Census Tract 508.04, Kings County, New York",2347,113,1142,177,559,169,583,173,94,60,489,150,1205,155,949,158,256,126
1400000US36047050900,36047050900,"Census Tract 509, Kings County, New York",648,50,632,53,545,60,87,52,34,35,53,40,16,18,16,18,0,12
1400000US36047051001,36047051001,"Census Tract 510.01, Kings County, New York",1371,107,906,169,230,125,676,173,220,130,456,151,465,159,368,129,97,83
1400000US36047051002,36047051002,"Census Tract 510.02, Kings County, New York",1791,83,1155,148,509,155,646,173,182,90,464,142,636,143,513,150,123,81
1400000US36047051100,36047051100,"Census Tract 511, Kings County, New York",1636,119,843,128,440,115,403,99,78,61,325,96,793,133,591,132,202,91
1400000US36047051200,36047051200,"Census Tract 512, Kings County, New York",2376,84,1350,168,591,149,759,148,132,82,627,137,1026,155,855,170,171,98
1400000US36047051300,36047051300,"Census Tract 513, Kings County, New York",1938,105,868,141,525,137,343,109,123,90,220,86,1070,174,631,164,439,122
1400000US36047051400,36047051400,"Census Tract 514, Kings County, New York",2656,123,1641,206,669,186,972,199,293,139,679,183,1015,204,852,203,163,104
1400000US36047051500,36047051500,"Census Tract 515, Kings County, New York",680,70,257,83,92,40,165,73,19,22,146,62,423,81,308,83,115,35
1400000US36047051601,36047051601,"Census Tract 516.01, Kings County, New York",1880,98,1258,137,473,153,785,137,88,61,697,129,622,141,494,134,128,91
1400000US36047051602,36047051602,"Census Tract 516.02, Kings County, New York",1240,91,813,127,287,122,526,127,148,93,378,105,427,124,353,114,74,59
1400000US36047051700,36047051700,"Census Tract 517, Kings County, New York",914,86,329,95,218,85,111,76,49,62,62,50,585,101,296,91,289,84
1400000US36047051800,36047051800,"Census Tract 518, Kings County, New York",1328,73,799,106,445,101,354,108,39,44,315,103,529,106,392,87,137,59
1400000US36047051900,36047051900,"Census Tract 519, Kings County, New York",1922,130,596,152,519,147,77,56,31,35,46,38,1326,172,728,202,598,157
1400000US36047052000,36047052000,"Census Tract 520, Kings County, New York",1413,73,900,103,582,106,318,99,64,51,254,95,513,101,365,94,148,78
1400000US36047052300,36047052300,"Census Tract 523, Kings County, New York",2396,109,1392,217,524,201,868,194,144,116,724,184,1004,195,636,179,368,128
1400000US36047052500,36047052500,"Census Tract 525, Kings County, New York",1134,69,737,101,531,98,206,84,28,34,178,81,397,98,350,93,47,37
1400000US36047052600,36047052600,"Census Tract 526, Kings County, New York",1736,69,1061,116,691,111,370,95,52,38,318,91,675,115,535,104,140,72
1400000US36047052700,36047052700,"Census Tract 527, Kings County, New York",2467,103,1136,200,512,159,624,172,102,83,522,168,1331,194,767,164,564,151
1400000US36047052800,36047052800,"Census Tract 528, Kings County, New York",666,56,436,70,355,66,81,43,0,12,81,43,230,68,164,61,66,44
1400000US36047052900,36047052900,"Census Tract 529, Kings County, New York",982,71,869,96,800,96,69,52,18,28,51,42,113,80,113,80,0,12
1400000US36047053000,36047053000,"Census Tract 530, Kings County, New York",1097,71,720,97,460,86,260,80,96,58,164,66,377,98,330,95,47,45
1400000US36047053100,36047053100,"Census Tract 531, Kings County, New York",1515,93,1412,106,1350,110,62,50,0,17,62,50,103,63,69,60,34,26
1400000US36047053200,36047053200,"Census Tract 532, Kings County, New York",918,85,579,100,484,93,95,59,21,26,74,58,339,88,317,92,22,22
1400000US36047053300,36047053300,"Census Tract 533, Kings County, New York",1727,101,1469,131,1396,146,73,63,64,60,9,15,258,91,234,86,24,26
1400000US36047053400,36047053400,"Census Tract 534, Kings County, New York",1252,82,872,123,602,130,270,111,23,28,247,109,380,117,340,106,40,43
1400000US36047053500,36047053500,"Census Tract 535, Kings County, New York",1093,87,928,91,832,97,96,50,47,45,49,39,165,69,156,67,9,14
1400000US36047053700,36047053700,"Census Tract 537, Kings County, New York",719,32,681,41,651,45,30,25,10,15,20,21,38,26,38,26,0,12
1400000US36047053800,36047053800,"Census Tract 538, Kings County, New York",1845,139,976,159,750,140,226,108,103,96,123,67,869,173,820,169,49,61
1400000US36047053900,36047053900,"Census Tract 539, Kings County, New York",842,22,703,52,551,62,152,60,76,48,76,41,139,50,139,50,0,12
1400000US36047054200,36047054200,"Census Tract 542, Kings County, New York",1494,80,1019,114,780,111,239,101,65,42,174,94,475,101,432,99,43,41
1400000US36047054300,36047054300,"Census Tract 543, Kings County, New York",113,43,35,26,17,15,18,22,0,12,18,22,78,41,39,30,39,36
1400000US36047054400,36047054400,"Census Tract 544, Kings County, New York",1203,91,735,104,636,103,99,60,12,19,87,57,468,94,441,90,27,30
1400000US36047054500,36047054500,"Census Tract 545, Kings County, New York",2334,102,1408,198,868,137,540,156,191,108,349,152,926,211,852,198,74,96
1400000US36047054600,36047054600,"Census Tract 546, Kings County, New York",1857,82,1115,156,828,151,287,108,114,67,173,100,742,133,632,131,110,58
1400000US36047054700,36047054700,"Census Tract 547, Kings County, New York",1517,83,924,100,643,110,281,88,49,46,232,70,593,91,378,89,215,71
1400000US36047054800,36047054800,"Census Tract 548, Kings County, New York",746,53,572,70,489,70,83,55,23,28,60,45,174,69,153,65,21,21
1400000US36047054900,36047054900,"Census Tract 549, Kings County, New York",1225,71,653,108,432,117,221,88,107,65,114,66,572,105,354,95,218,84
1400000US36047055000,36047055000,"Census Tract 550, Kings County, New York",1484,72,942,111,729,128,213,97,49,56,164,80,542,113,519,118,23,23
1400000US36047055100,36047055100,"Census Tract 551, Kings County, New York",2203,108,858,178,418,138,440,155,159,94,281,131,1345,184,719,156,626,177
1400000US36047055200,36047055200,"Census Tract 552, Kings County, New York",1387,87,889,111,689,117,200,102,73,66,127,70,498,116,470,117,28,25
1400000US36047055300,36047055300,"Census Tract 553, Kings County, New York",1238,111,522,113,428,111,94,72,29,27,65,66,716,117,367,85,349,89
