Unique Key	Created Date	Closed Date	Agency	Agency Name	Complaint Type	Descriptor	Location Type	Incident Zip	Incident Address	Street Name	Cross Street 1	Cross Street 2	Intersection Street 1	Intersection Street 2	Address Type	City	Facility Type	Status	Due Date	Resolution Action Updated Date	Community Board	Borough	Latitude	Longitude
26867365	12/12/2013 08:30:06 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10302	1351 FOREST AVENUE	FOREST AVENUE	HAMLIN PLACE	VELTMAN AVENUE			ADDRESS	STATEN ISLAND	N/A	Open	01/26/2014 08:30:06 PM	12/13/2013 10:12:15 AM	01 STATEN ISLAND	STATEN ISLAND	40.6259569434	-74.1344507307
26873165	12/12/2013 05:30:26 PM	12/20/2013 12:54:13 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11234	2112 FLATBUSH AVENUE	FLATBUSH AVENUE	AVENUE N	EAST 45 STREET			ADDRESS	BROOKLYN	N/A	Closed	12/26/2013 05:30:26 PM	12/20/2013 12:54:13 PM	18 BROOKLYN	BROOKLYN	40.6183850717	-73.9322419737
26872326	12/12/2013 04:06:13 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10019	939 8 AVENUE	8 AVENUE	WEST 55 STREET	WEST 56 STREET			ADDRESS	NEW YORK	N/A	Open	01/26/2014 04:06:13 PM	12/13/2013 10:05:57 AM	04 MANHATTAN	MANHATTAN	40.7657348044	-73.9836033276
26872976	12/12/2013 03:58:54 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10024	417 AMSTERDAM AVENUE	AMSTERDAM AVENUE	WEST 79 STREET	WEST 80 STREET			ADDRESS	NEW YORK	N/A	Open	01/26/2014 03:58:54 PM	12/13/2013 10:07:05 AM	07 MANHATTAN	MANHATTAN	40.783722861	-73.9778899276
26870063	12/12/2013 03:18:50 PM	12/13/2013 10:02:42 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10456	EAST 169 STREET	EAST 169 STREET	FULTON AVENUE	FRANKLIN AVENUE			BLOCKFACE	BRONX	N/A	Closed	12/26/2013 03:18:50 PM	12/13/2013 10:02:42 AM	03 BRONX	BRONX	40.8319663237	-73.9026494592
26871822	12/12/2013 01:03:30 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Food Cart Vendor	10004			PETER MINUIT PLACE	BATTERY PARK GREENWAY			PLACENAME	NEW YORK	N/A	Open	01/26/2014 01:03:30 PM	12/12/2013 01:42:57 PM	01 MANHATTAN	MANHATTAN	40.7009672622	-74.0131348888
26873291	12/12/2013 12:39:13 PM	12/12/2013 01:44:04 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	10040	4467 BROADWAY	BROADWAY	FAIRVIEW AVENUE	WEST 192 STREET			ADDRESS	NEW YORK	N/A	Closed	12/26/2013 12:39:13 PM	12/12/2013 01:44:04 PM	12 MANHATTAN	MANHATTAN	40.8574254715	-73.9322695717
26871985	12/12/2013 10:12:42 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10455	794 SOUTHERN BOULEVARD	SOUTHERN BOULEVARD	EAST 156 STREET	LONGWOOD AVENUE			ADDRESS	BRONX	N/A	Open	01/26/2014 10:12:42 AM	12/20/2013 12:52:01 PM	02 BRONX	BRONX	40.8160114266	-73.8965166872
26869421	12/12/2013 09:46:17 AM	12/20/2013 12:37:38 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11377	49-09 25 AVENUE	25 AVENUE	49 STREET	50 STREET			ADDRESS	WOODSIDE	N/A	Closed	12/26/2013 09:46:17 AM	12/20/2013 12:37:38 PM	01 QUEENS	QUEENS	40.7645407602	-73.90438693
26868885	12/12/2013 05:12:32 AM	12/20/2013 12:38:43 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11217	192 FLATBUSH AVENUE	FLATBUSH AVENUE	DEAN STREET	BERGEN STREET			ADDRESS	BROOKLYN	N/A	Closed	12/26/2013 05:12:32 AM	12/20/2013 12:38:43 PM	06 BROOKLYN	BROOKLYN	40.6816422717	-73.975710021
26869774	12/12/2013 04:24:34 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10003					ST MARKS PLACE	3 AVENUE	INTERSECTION	NEW YORK	N/A	Open	01/26/2014 04:24:34 AM	12/20/2013 12:05:36 PM	03 MANHATTAN	MANHATTAN	40.7295515081	-73.9899010643
26861734	12/11/2013 05:21:46 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	11102	28-18 31 STREET	31 STREET	28 ROAD	NEWTOWN AVENUE			ADDRESS	ASTORIA	N/A	Open	01/25/2014 05:21:46 PM	12/13/2013 09:56:57 AM	01 QUEENS	QUEENS	40.7680168264	-73.920436219
26860813	12/11/2013 03:50:08 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10001	809 6 AVENUE	6 AVENUE	WEST 27 STREET	WEST 28 STREET			ADDRESS	NEW YORK	N/A	Open	01/25/2014 03:50:08 PM	12/12/2013 12:19:08 PM	05 MANHATTAN	MANHATTAN	40.7458965707	-73.9906312007
26861930	12/11/2013 02:35:22 PM	12/19/2013 12:11:59 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11205	338 MYRTLE AVENUE	MYRTLE AVENUE	PERSON SQUARE	CARLTON AVENUE			ADDRESS	BROOKLYN	N/A	Closed	12/25/2013 02:35:22 PM	12/19/2013 12:11:59 PM	02 BROOKLYN	BROOKLYN	40.6932410635	-73.972975988
26862023	12/11/2013 01:17:11 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	10010	23 EAST 23 STREET	EAST 23 STREET	MADISON AVENUE	PARK AVENUE SOUTH			ADDRESS	NEW YORK	N/A	Open	01/25/2014 01:17:11 PM	12/19/2013 12:09:43 PM	05 MANHATTAN	MANHATTAN	40.7406757579	-73.9874960147
26862996	12/11/2013 12:53:57 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10306	2397 HYLAN BOULEVARD	HYLAN BOULEVARD	LOCUST AVENUE	BURBANK AVENUE			ADDRESS	STATEN ISLAND	N/A	Open	01/25/2014 12:53:57 PM	12/19/2013 12:14:16 PM	02 STATEN ISLAND	STATEN ISLAND	40.5725493751	-74.1076811833
26856053	12/11/2013 01:22:41 AM	12/19/2013 12:13:11 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	10459	1334 LOUIS NINE BOULEVARD	LOUIS NINE BOULEVARD	NYCTA SUBWAY	INTERVALE AVENUE			ADDRESS	BRONX	N/A	Closed	12/25/2013 01:22:41 AM	12/19/2013 12:13:11 PM	03 BRONX	BRONX	40.8313642151	-73.8922468581
26850961	12/10/2013 04:28:20 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11236	870 REMSEN AVENUE	REMSEN AVENUE	LONG ISLAND RAILROAD	AVENUE D			ADDRESS	BROOKLYN	N/A	Open	01/13/2014 10:08:09 AM	12/03/2013 04:12:27 PM	18 BROOKLYN	BROOKLYN	40.6468742983	-73.9133771196
26854899	12/10/2013 02:59:26 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Other (Explain Below)	11357	142-02 20 AVENUE	20 AVENUE	WHITESTONE EXPRESSWAY	WHITESTONE EXPRESSWAY			ADDRESS	WHITESTONE	N/A	Open	01/24/2014 02:59:26 PM	12/11/2013 10:21:30 AM	07 QUEENS	QUEENS	40.7816880041	-73.8254898368
26854944	12/10/2013 01:30:31 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10017	87 EAST 42 STREET	EAST 42 STREET	VANDERBILT AVENUE	PARK AVENUE			ADDRESS	NEW YORK	N/A	Open	01/24/2014 01:30:31 PM	12/19/2013 11:59:48 AM	05 MANHATTAN	MANHATTAN	40.7521500799	-73.9777307709
26855099	12/10/2013 01:28:08 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10010	1111 BROADWAY	BROADWAY	BEND	WEST 25 STREET			ADDRESS	NEW YORK	N/A	Open	01/24/2014 01:28:08 PM	12/19/2013 12:00:52 PM	05 MANHATTAN	MANHATTAN	40.7428278149	-73.9891989504
26854030	12/10/2013 01:21:43 PM	12/19/2013 11:57:35 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Other (Explain Below)	11362	249-26 NORTHERN BOULEVARD	NORTHERN BOULEVARD	249 STREET	MARATHON PARKWAY			ADDRESS	LITTLE NECK	N/A	Closed	12/24/2013 01:21:43 PM	12/19/2013 11:57:35 AM	11 QUEENS	QUEENS	40.7680016613	-73.7379977156
26857884	12/10/2013 10:48:01 AM	12/10/2013 12:37:35 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10128	1729 1 AVENUE	1 AVENUE	EAST 89 STREET	EAST 90 STREET			ADDRESS	NEW YORK	N/A	Closed	12/24/2013 10:48:01 AM	12/10/2013 12:37:35 PM	08 MANHATTAN	MANHATTAN	40.7791266822	-73.947745403
26849358	12/09/2013 10:20:52 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11221					BROADWAY	GATES AVENUE	INTERSECTION	BROOKLYN	N/A	Open	01/23/2014 10:20:52 PM	12/10/2013 12:34:24 PM	03 BROOKLYN	BROOKLYN	40.6894904528	-73.9220696338
26849500	12/09/2013 04:56:53 PM	12/10/2013 12:29:03 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11104	40-06 QUEENS BOULEVARD	QUEENS BOULEVARD	40 STREET	41 STREET			ADDRESS	SUNNYSIDE	N/A	Closed	12/23/2013 04:56:53 PM	12/10/2013 12:29:03 PM	02 QUEENS	QUEENS	40.7437804308	-73.9240812038
26835124	12/09/2013 03:19:42 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10019	736 7 AVENUE	7 AVENUE	WEST 48 STREET	WEST 49 STREET			ADDRESS	NEW YORK	N/A	Open	01/23/2014 03:19:42 PM	12/10/2013 12:33:18 PM	05 MANHATTAN	MANHATTAN	40.7602728052	-73.9838754008
26837507	12/09/2013 12:32:36 PM	12/19/2013 11:23:53 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11236	870 REMSEN AVENUE	REMSEN AVENUE	LONG ISLAND RAILROAD	AVENUE D			ADDRESS	BROOKLYN	N/A	Closed	12/23/2013 12:32:36 PM	12/19/2013 11:23:53 AM	18 BROOKLYN	BROOKLYN	40.6468742983	-73.9133771196
26838359	12/09/2013 12:30:48 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10019	854 7 AVENUE	7 AVENUE	WEST 54 STREET	WEST 55 STREET			ADDRESS	NEW YORK	N/A	Open	01/23/2014 12:30:48 PM	12/09/2013 04:26:38 PM	05 MANHATTAN	MANHATTAN	40.7640683631	-73.9811020624
26836976	12/09/2013 11:28:11 AM	12/19/2013 11:21:39 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10025					BROADWAY	WEST  110 STREET	INTERSECTION	NEW YORK	N/A	Closed	12/23/2013 11:28:11 AM	12/19/2013 11:21:39 AM	07 MANHATTAN	MANHATTAN	40.8041684075	-73.9667000866
26844641	12/09/2013 09:20:07 AM	12/19/2013 11:16:16 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10027	7 AVENUE	7 AVENUE	WEST 121 STREET	WEST 122 STREET			BLOCKFACE	NEW YORK	N/A	Closed	12/23/2013 09:20:07 AM	12/19/2013 11:16:17 AM	10 MANHATTAN	MANHATTAN	40.8067259342	-73.949970546
26832400	12/09/2013 12:19:02 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10003	73 SECOND AVENUE	SECOND AVENUE	EAST 4 STREET	EAST 5 STREET			ADDRESS	NEW YORK	N/A	Open	01/23/2014 12:19:02 AM	12/19/2013 11:15:12 AM	03 MANHATTAN	MANHATTAN	40.7263840047	-73.9892954205
26833145	12/08/2013 10:12:21 PM	12/09/2013 12:05:03 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10462	1913 BRONXDALE AVENUE	BRONXDALE AVENUE	MULINER AVENUE	MATTHEWS AVENUE			ADDRESS	BRONX	N/A	Closed	12/22/2013 10:12:21 PM	12/09/2013 12:05:03 PM	11 BRONX	BRONX	40.8489503702	-73.862062335
26844674	12/08/2013 07:38:49 PM	12/09/2013 12:05:01 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Food Cart Vendor	10023					WEST   60 STREET	BROADWAY	INTERSECTION	NEW YORK	N/A	Closed	12/22/2013 07:38:49 PM	12/09/2013 12:05:01 PM	07 MANHATTAN	MANHATTAN	40.7688910316	-73.9820934941
26835937	12/08/2013 06:39:39 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11420	110-00 ROCKAWAY BOULEVARD	ROCKAWAY BOULEVARD	110 STREET	111 STREET			ADDRESS	SOUTH OZONE PARK	N/A	Open	01/22/2014 06:39:39 PM	12/19/2013 11:14:05 AM	10 QUEENS	QUEENS	40.677671978	-73.8287579847
26843936	12/08/2013 06:32:45 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11355	44-25 KISSENA BOULEVARD	KISSENA BOULEVARD	CHERRY AVENUE	ELDER AVENUE			ADDRESS	FLUSHING	N/A	Open	01/22/2014 06:32:45 PM	12/09/2013 12:00:43 PM	07 QUEENS	QUEENS	40.7533791072	-73.8221712104
26836874	12/08/2013 12:48:19 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11222	134 KINGSLAND AVENUE	KINGSLAND AVENUE	BEADEL STREET	LOMBARDY STREET			ADDRESS	BROOKLYN	N/A	Open	01/22/2014 12:48:19 PM	12/09/2013 11:59:12 AM	01 BROOKLYN	BROOKLYN	40.7209978302	-73.9408752314
26834338	12/08/2013 10:57:57 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10112	20 WEST 50 STREET	WEST 50 STREET	5 AVENUE	ROCKEFELLER PLAZA			ADDRESS	NEW YORK	N/A	Open	01/22/2014 10:57:57 AM	12/19/2013 11:11:57 AM	05 MANHATTAN	MANHATTAN	40.7588473025	-73.9779559391
26835993	12/07/2013 11:51:17 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Food Cart Vendor	10280					ALBANY STREET	SOUTH END AVENUE	INTERSECTION	NEW YORK	N/A	Open	01/21/2014 11:51:17 PM	12/18/2013 04:53:24 PM	01 MANHATTAN	MANHATTAN	40.7100794636	-74.0163829821
26832991	12/07/2013 10:23:22 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Other (Explain Below)	11224	3602 MERMAID AVENUE	MERMAID AVENUE	WEST 36 STREET	WEST 37 STREET			ADDRESS	BROOKLYN	N/A	Open	01/21/2014 10:23:22 PM	12/18/2013 04:52:20 PM	13 BROOKLYN	BROOKLYN	40.5747243061	-74.0019078346
26835212	12/07/2013 05:18:54 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	10472	1855 BRUCKNER BOULEVARD	BRUCKNER BOULEVARD	PEDESTRIAN OVERPASS	LELAND AVENUE			ADDRESS	BRONX	N/A	Open	01/21/2014 05:18:54 PM	12/18/2013 04:51:12 PM	09 BRONX	BRONX	40.8259309773	-73.8624966752
26843411	12/07/2013 01:49:30 PM	12/18/2013 04:50:08 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11212	417 JUNIUS STREET	JUNIUS STREET	DUMONT AVENUE	LIVONIA AVENUE			ADDRESS	BROOKLYN	N/A	Closed	12/21/2013 01:49:30 PM	12/18/2013 04:50:08 PM	16 BROOKLYN	BROOKLYN	40.6644149908	-73.9016288046
26833607	12/07/2013 12:27:01 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10462	2375 EAST TREMONT AVENUE	EAST TREMONT AVENUE	ELM DRIVE	PURDY STREET			ADDRESS	BRONX	N/A	Open	01/13/2014 12:51:16 PM	12/03/2013 04:14:15 PM	11 BRONX	BRONX	40.8422614025	-73.8552526535
26829995	12/07/2013 09:24:28 AM	12/18/2013 04:00:11 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10458					EAST  187 STREET	WEBSTER AVENUE	INTERSECTION	BRONX	N/A	Closed	12/21/2013 09:24:28 AM	12/18/2013 04:00:11 PM	05 BRONX	BRONX	40.8589856665	-73.8938108154
26830860	12/07/2013 09:10:02 AM	12/18/2013 03:58:06 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Other (Explain Below)	10458					PARK AVENUE	EAST FORDHAM ROAD	INTERSECTION	BRONX	N/A	Closed	12/21/2013 09:10:02 AM	12/18/2013 03:58:06 PM	06 BRONX	BRONX	40.8615301873	-73.8910628049
26828613	12/07/2013 08:39:47 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10036	641 10 AVENUE	10 AVENUE	WEST 45 STREET	WEST 46 STREET			ADDRESS	NEW YORK	N/A	Open	01/21/2014 08:39:47 AM	12/18/2013 03:57:00 PM	04 MANHATTAN	MANHATTAN	40.761819062	-73.9938886098
26829051	12/06/2013 11:29:41 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10024					BROADWAY	WEST   90 STREET	INTERSECTION	NEW YORK	N/A	Open	01/01/2014 08:06:57 PM	11/26/2013 09:33:28 AM	07 MANHATTAN	MANHATTAN	40.7908420113	-73.9745651001
26829216	12/06/2013 11:16:56 PM	12/09/2013 11:18:51 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	10463	5555 BROADWAY	BROADWAY	VERVEELEN PLACE	WEST 231 STREET			ADDRESS	BRONX	N/A	Closed	12/20/2013 11:16:56 PM	12/09/2013 11:18:51 AM	08 BRONX	BRONX	40.8784417115	-73.9051380166
26830767	12/06/2013 09:13:59 PM	12/18/2013 03:37:00 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11357	12-29 150 STREET	150 STREET	12 AVENUE	12 ROAD			ADDRESS	WHITESTONE	N/A	Closed	12/20/2013 09:13:59 PM	12/18/2013 03:37:01 PM	07 QUEENS	QUEENS	40.7900144618	-73.814262037
26829198	12/06/2013 08:46:26 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10033	736 WEST 181 STREET	WEST 181 STREET	MAGAW PLACE	FT WASHINGTON AVENUE			ADDRESS	NEW YORK	N/A	Open	01/20/2014 08:46:26 PM	12/09/2013 11:00:26 AM	12 MANHATTAN	MANHATTAN	40.8506819592	-73.9375284854
26830495	12/06/2013 04:24:59 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10038	125 FULTON STREET	FULTON STREET	DUTCH STREET	NASSAU STREET			ADDRESS	NEW YORK	N/A	Open	01/20/2014 04:24:59 PM	12/18/2013 03:34:54 PM	01 MANHATTAN	MANHATTAN	40.710036478	-74.0073582699
26828038	12/06/2013 03:00:46 PM	12/06/2013 04:11:58 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Other (Explain Below)	11379	66-26 METROPOLITAN AVENUE	METROPOLITAN AVENUE	65 LANE	LONG ISLAND RAILROAD			ADDRESS	MIDDLE VILLAGE	N/A	Closed	12/20/2013 03:00:46 PM	12/06/2013 04:11:02 PM	05 QUEENS	QUEENS	40.7123712772	-73.8920280086
26830138	12/06/2013 01:11:16 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11204	6625 BAY PARKWAY	BAY PARKWAY	NYCTA SUBWAY	67 STREET			ADDRESS	BROOKLYN	N/A	Open	01/20/2014 01:11:16 PM	12/18/2013 03:28:27 PM	11 BROOKLYN	BROOKLYN	40.612916852	-73.9823982606
26829888	12/06/2013 01:05:33 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11434	147-07 GUY R BREWER BOULEVARD	GUY R BREWER BOULEVARD	147 AVENUE	148 AVENUE			ADDRESS	JAMAICA	N/A	Open	01/20/2014 01:05:33 PM	12/06/2013 04:03:39 PM	13 QUEENS	QUEENS	40.6602046001	-73.7679332345
26829741	12/06/2013 12:51:46 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11432	168-37 HILLSIDE AVENUE	HILLSIDE AVENUE	168 PLACE	169 STREET			ADDRESS	JAMAICA	N/A	Open	01/20/2014 12:51:46 PM	12/06/2013 03:51:48 PM	08 QUEENS	QUEENS	40.7104419873	-73.7937036878
26828716	12/06/2013 10:39:33 AM	12/18/2013 03:38:05 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10017	708 3 AVENUE	3 AVENUE	EAST 44 STREET	EAST 45 STREET			ADDRESS	NEW YORK	N/A	Closed	12/20/2013 10:39:33 AM	12/18/2013 03:38:05 PM	06 MANHATTAN	MANHATTAN	40.7523275522	-73.9733237745
26821188	12/06/2013 09:26:33 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Food Cart Vendor	11434	161-51 BAISLEY BOULEVARD	BAISLEY BOULEVARD	161 PLACE	GUY R BREWER BOULEVARD			ADDRESS	JAMAICA	N/A	Open	01/20/2014 09:26:33 AM	12/06/2013 09:50:25 AM	12 QUEENS	QUEENS	40.677932446	-73.7801402813
26815607	12/05/2013 04:42:09 PM	12/17/2013 02:55:58 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11374	97-22 63 ROAD	63 ROAD	97 STREET	98 STREET			ADDRESS	REGO PARK	N/A	Closed	12/19/2013 04:42:09 PM	12/17/2013 02:55:59 PM	06 QUEENS	QUEENS	40.7311690153	-73.8603469239
26825213	12/05/2013 04:01:42 PM	12/17/2013 02:19:35 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11211	359 GRAHAM AVENUE	GRAHAM AVENUE	CONSELYEA STREET	SKILLMAN AVENUE			ADDRESS	BROOKLYN	N/A	Closed	12/19/2013 04:01:42 PM	12/17/2013 02:19:35 PM	01 BROOKLYN	BROOKLYN	40.7153317176	-73.9445272201
26821918	12/05/2013 02:09:31 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	11418	104-10 JAMAICA AVENUE	JAMAICA AVENUE	104 STREET	104 STREET			ADDRESS	RICHMOND HILL	N/A	Open	01/19/2014 02:09:31 PM	12/06/2013 09:10:56 AM	09 QUEENS	QUEENS	40.6951847724	-73.8430187918
26825674	12/05/2013 10:11:07 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10452	1575 WALTON AVENUE	WALTON AVENUE	EAST 172 STREET	ROCKWOOD STREET			ADDRESS	BRONX	N/A	Open	01/19/2014 10:11:07 AM	12/05/2013 10:25:17 AM	04 BRONX	BRONX	40.8420513127	-73.9141746975
26817796	12/05/2013 09:55:00 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10024	2199 BROADWAY	BROADWAY	WEST 77 STREET	WEST 78 STREET			ADDRESS	NEW YORK	N/A	Open	01/19/2014 09:55:00 AM	12/17/2013 02:01:41 PM	07 MANHATTAN	MANHATTAN	40.7830591121	-73.9805333641
26823628	12/05/2013 09:24:06 AM	12/17/2013 02:30:06 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	10460	1443 TAYLOR AVENUE	TAYLOR AVENUE	CROSS BRONX EXPRESSWAY	ARCHER STREET			ADDRESS	BRONX	N/A	Closed	12/19/2013 09:24:06 AM	12/17/2013 02:30:06 PM	09 BRONX	BRONX	40.8362746474	-73.8661722589
26827232	12/05/2013 05:25:48 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11414	163-02 CROSS BAY BOULEVARD	CROSS BAY BOULEVARD	163 AVENUE	164 AVENUE			ADDRESS	HOWARD BEACH	N/A	Open	01/19/2014 05:25:48 AM	12/05/2013 10:01:51 AM	10 QUEENS	QUEENS	40.6521590879	-73.8381466875
26811318	12/04/2013 11:07:10 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10467	745 EAST GUNHILL ROAD	EAST GUNHILL ROAD	WHITE PLAINS ROAD	HOLLAND AVENUE			ADDRESS	BRONX	N/A	Open	01/18/2014 11:07:10 PM	12/17/2013 11:30:12 AM	12 BRONX	BRONX	40.8768616981	-73.8647707083
26814871	12/04/2013 09:21:20 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11372	93-21 37 AVENUE	37 AVENUE	93 STREET	94 STREET			ADDRESS	JACKSON HEIGHTS	N/A	Closed	12/18/2013 09:21:20 PM	12/05/2013 09:58:20 AM	03 QUEENS	QUEENS	40.7508589581	-73.8738149177
26811922	12/04/2013 09:06:50 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11206					BROADWAY	FLUSHING AVENUE	INTERSECTION	BROOKLYN	N/A	Open	01/18/2014 09:06:50 PM	12/17/2013 11:30:10 AM	01 BROOKLYN	BROOKLYN	40.7007255482	-73.94193188
26813947	12/04/2013 07:15:46 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10037	473 LENOX AVENUE	LENOX AVENUE	WEST 133 STREET	WEST 134 STREET			ADDRESS	NEW YORK	N/A	Open	01/18/2014 07:15:46 PM	12/05/2013 09:58:58 AM	10 MANHATTAN	MANHATTAN	40.8131199434	-73.9415917733
