Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
28604620,08/02/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11206,100 PULASKI STREET,PULASKI STREET,MARCY AVENUE,TOMPKINS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,09/01/2014 06:02:31 PM,08/02/2014 06:09:28 PM,03 BROOKLYN,BROOKLYN,998821,191601,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6925652627,-73.9474562442,"(40.69256526266094, -73.9474562442301)"
28604056,08/02/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10024,308 WEST 88TH STREET,WEST 88TH STREET,,,,,LATLONG,NEW YORK,,N/A,Assigned,09/01/2014 10:08:47 PM,08/02/2014 10:11:01 PM,Unspecified MANHATTAN,MANHATTAN,990429,227192,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7902635194,-73.9776855203,"(40.790263519404604, -73.97768552031755)"
28604058,08/02/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10033,700 WEST 180 STREET,WEST 180 STREET,BROADWAY,FT WASHINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,09/01/2014 01:11:41 PM,08/02/2014 01:14:12 PM,12 MANHATTAN,MANHATTAN,1001752,248817,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8496028594,-73.9367379093,"(40.84960285940338, -73.93673790928068)"
28603989,08/02/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10459,1316 WESTFARMS ROAD,WESTFARMS ROAD,FREEMAN STREET,BOONE AVENUE,,,ADDRESS,BRONX,,N/A,Assigned,09/01/2014 12:16:37 PM,08/02/2014 12:29:30 PM,03 BRONX,BRONX,1015475,241541,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.829594507,-73.8871691724,"(40.829594506986155, -73.88716917242243)"
28604579,08/02/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11378,54-16 FLUSHING AVENUE,FLUSHING AVENUE,,,,,LATLONG,MASPETH,,N/A,Assigned,09/01/2014 05:24:41 PM,08/02/2014 05:28:05 PM,Unspecified QUEENS,QUEENS,1008410,199788,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7150156603,-73.9128484758,"(40.715015660277274, -73.91284847575425)"
28603873,08/02/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11432,,,,,165 STREET,85 AVENUE,INTERSECTION,Jamaica,,N/A,Assigned,09/01/2014 11:59:24 AM,08/02/2014 12:08:43 PM,08 QUEENS,QUEENS,1039586,199083,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7129405443,-73.8003944543,"(40.71294054428024, -73.80039445430383)"
28604653,08/02/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,160 SLOSSON AVENUE,SLOSSON AVENUE,POTTER AVENUE,LAKELAND ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,09/01/2014 06:37:53 PM,08/02/2014 06:41:33 PM,01 STATEN ISLAND,STATEN ISLAND,951615,163994,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6167419793,-74.1175497953,"(40.61674197934819, -74.1175497953177)"
28596447,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221,831 PUTNAM AVENUE,PUTNAM AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/31/2014 06:25:05 PM,08/01/2014 06:29:50 PM,03 BROOKLYN,BROOKLYN,1004189,189418,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.686562966,-73.9281054358,"(40.686562966008154, -73.92810543577515)"
28599165,08/01/2014 12:00:00 AM,07/18/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,101 WEST 106 STREET,WEST 106 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,08/31/2014 10:02:35 PM,08/01/2014 10:06:37 PM,07 MANHATTAN,MANHATTAN,994413,230532,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7994272305,-73.9632928823,"(40.79942723045277, -73.96329288231652)"
28597496,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10460,1169 WYATT STREET,WYATT STREET,,,,,LATLONG,BRONX,,N/A,Assigned,08/31/2014 12:22:15 PM,08/01/2014 12:25:58 PM,Unspecified BRONX,BRONX,1018692,244857,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8386840023,-73.8755276046,"(40.83868400228836, -73.8755276046017)"
28600222,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11422,130-29 236 STREET,236 STREET,130 AVENUE,131 AVENUE,,,ADDRESS,Rosedale,,N/A,Assigned,08/31/2014 11:45:09 AM,08/01/2014 11:49:48 AM,13 QUEENS,QUEENS,1058659,186756,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6789661027,-73.7317317323,"(40.67896610266897, -73.73173173225902)"
28601805,08/01/2014 12:00:00 AM,05/07/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10474,855 FAILE STREET,FAILE STREET,GILBERT PLACE,SENECA AVENUE,,,ADDRESS,BRONX,,N/A,Pending,08/31/2014 10:07:13 PM,08/01/2014 10:17:12 PM,02 BRONX,BRONX,1015396,237398,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8182234357,-73.8874738679,"(40.81822343572377, -73.88747386786363)"
28596505,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11385,CHARLOTTE STREET,CHARLOTTE STREET,,,,,LATLONG,RIDGEWOOD,,N/A,Assigned,08/31/2014 02:50:03 PM,08/01/2014 02:53:53 PM,Unspecified QUEENS,QUEENS,1006755,198493,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7114655602,-73.9188228249,"(40.71146556021241, -73.91882282494848)"
28593861,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11238,ST MARKS AVENUE,ST MARKS AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Assigned,08/31/2014 01:48:24 AM,08/01/2014 01:55:51 AM,Unspecified BROOKLYN,BROOKLYN,995820,185707,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6763920122,-73.9582881194,"(40.67639201224832, -73.95828811939914)"
28599234,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11216,154 MONROE STREET,MONROE STREET,BEDFORD AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/31/2014 10:54:56 PM,08/01/2014 11:04:39 PM,03 BROOKLYN,BROOKLYN,997318,188915,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6851951579,-73.9528813464,"(40.68519515791746, -73.95288134643016)"
28597372,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11103,30-37 49 STREET,49 STREET,30 AVENUE,31 AVENUE,,,ADDRESS,Astoria,,N/A,Assigned,08/31/2014 09:06:21 AM,08/01/2014 09:19:06 AM,01 QUEENS,QUEENS,1009573,216004,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7595212912,-73.9085921894,"(40.759521291185656, -73.90859218943793)"
28595630,08/01/2014 12:00:00 AM,06/23/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,187 STANHOPE STREET,STANHOPE STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,08/31/2014 12:02:03 PM,08/01/2014 12:05:10 PM,04 BROOKLYN,BROOKLYN,1006010,194171,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.699604557,-73.9215240592,"(40.6996045570176, -73.9215240592176)"
28591410,08/01/2014 12:00:00 AM,05/23/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11206,33 GARDEN STREET,GARDEN STREET,FLUSHING AVENUE,FORREST STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,08/31/2014 12:30:08 AM,05/23/2014 12:00:00 AM,04 BROOKLYN,BROOKLYN,1001622,194668,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7009784075,-73.9373477908,"(40.700978407482864, -73.93734779083915)"
28601815,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11217,6 AVENUE,6 AVENUE,SAINT MARKS AVENUE,PROSPECT PLACE,,,BLOCKFACE,BROOKLYN,,N/A,Assigned,08/31/2014 04:58:45 PM,08/01/2014 05:07:42 PM,Unspecified BROOKLYN,BROOKLYN,991145,186875,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6796027838,-73.9751411187,"(40.67960278377799, -73.97514111869715)"
28595656,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10462,,,,,PELHAM PARKWAY SOUTH,CRUGER AVENUE,INTERSECTION,BRONX,,N/A,Assigned,08/31/2014 03:18:53 AM,08/01/2014 03:25:46 AM,Unspecified BRONX,BRONX,1021145,251403,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8566409142,-73.8666265269,"(40.85664091420067, -73.86662652689212)"
28595655,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11237,HARMAN STREET,HARMAN STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Assigned,08/31/2014 05:00:01 PM,08/01/2014 05:07:41 PM,Unspecified BROOKLYN,BROOKLYN,1006821,194382,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7001816711,-73.9185985381,"(40.70018167109175, -73.9185985381132)"
28597371,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10033,717 WEST 177 STREET,WEST 177 STREET,BROADWAY,FT WASHINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,08/31/2014 05:19:34 PM,08/01/2014 05:22:39 PM,12 MANHATTAN,MANHATTAN,1001285,248102,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8476413093,-73.9384277265,"(40.84764130930932, -73.93842772646954)"
28600221,08/01/2014 12:00:00 AM,06/09/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10024,165 WEST 80TH STREET,WEST 80TH STREET,,,,,LATLONG,NEW YORK,,N/A,Pending,08/31/2014 06:31:49 AM,08/01/2014 06:45:46 AM,Unspecified MANHATTAN,MANHATTAN,990620,224812,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7837309206,-73.976998011,"(40.78373092058192, -73.97699801104787)"
28598302,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11373,77 STREET,77 STREET,BROADWAY,WOODSIDE AVENUE,,,BLOCKFACE,ELMHURST,,N/A,Assigned,08/31/2014 11:25:46 AM,08/01/2014 11:31:58 AM,Unspecified QUEENS,QUEENS,1015240,210521,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.744453809,-73.888161448,"(40.74445380898708, -73.8881614480139)"
28599175,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,10025,792 COLUMBUS AVENUE,COLUMBUS AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,08/31/2014 08:08:32 AM,08/01/2014 08:18:05 AM,07 MANHATTAN,MANHATTAN,993458,229068,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7954099957,-73.9667441955,"(40.79540999565012, -73.96674419547618)"
28600159,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11218,509 MCDONALD AVENUE,MCDONALD AVENUE,CHURCH AVENUE,AVENUE C,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/31/2014 02:06:05 PM,08/01/2014 02:13:35 PM,12 BROOKLYN,BROOKLYN,990013,173107,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6418134704,-73.9792341409,"(40.64181347044456, -73.97923414091193)"
28599148,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10034,4915 BROADWAY,BROADWAY,WEST 204 STREET,WEST 207 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,08/31/2014 01:51:35 PM,08/01/2014 01:58:22 PM,12 MANHATTAN,MANHATTAN,1005817,255309,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8674124515,-73.9220238272,"(40.86741245151251, -73.92202382717221)"
28601013,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11417,96-20 PITKIN AVENUE,PITKIN AVENUE,96 STREET,96 PLACE,,,ADDRESS,Ozone Park,,N/A,Assigned,08/31/2014 01:36:39 PM,08/01/2014 01:43:17 PM,10 QUEENS,QUEENS,1028762,184386,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6726618221,-73.8395353193,"(40.6726618220966, -73.83953531931414)"
28598263,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467,3162 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,EAST 206 STREET,EAST 207 STREET,,,ADDRESS,BRONX,,N/A,Assigned,08/31/2014 02:59:57 PM,08/01/2014 03:20:13 PM,07 BRONX,BRONX,1017581,258168,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8752229424,-73.8794765339,"(40.87522294241605, -73.87947653388014)"
28596544,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11208,203 ATKINS AVENUE,ATKINS AVENUE,PITKIN AVENUE,BELMONT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/31/2014 11:09:37 AM,08/01/2014 11:16:33 AM,05 BROOKLYN,BROOKLYN,1017857,184843,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6739642972,-73.878845243,"(40.67396429722253, -73.87884524302403)"
28596504,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10031,549 WEST 152ND STREET,WEST 152ND STREET,,,,,LATLONG,NEW YORK,,N/A,Assigned,08/31/2014 09:04:57 PM,08/01/2014 09:08:19 PM,Unspecified MANHATTAN,MANHATTAN,999101,241935,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8307186341,-73.946335354,"(40.830718634068894, -73.94633535397634)"
28597359,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,54 ALBOURNE AVENUE EAST,ALBOURNE AVENUE EAST,,,,,LATLONG,STATEN ISLAND,,N/A,Assigned,08/31/2014 08:50:44 AM,08/01/2014 08:54:13 AM,Unspecified STATEN ISLAND,STATEN ISLAND,929593,132814,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.5310507284,-74.1966197442,"(40.53105072844269, -74.19661974421344)"
28596593,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11377,72-04 CALAMUS AVENUE,CALAMUS AVENUE,72 STREET,72 STREET,,,ADDRESS,Woodside,,N/A,Assigned,08/31/2014 01:22:09 PM,08/01/2014 01:31:34 PM,05 QUEENS,QUEENS,1014226,206884,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7344746496,-73.8918370346,"(40.734474649626954, -73.89183703458409)"
28596448,08/01/2014 12:00:00 AM,05/19/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11206,27 ARION PLACE,ARION PLACE,BROADWAY,BEAVER STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,08/31/2014 11:17:54 AM,08/01/2014 11:21:07 AM,04 BROOKLYN,BROOKLYN,1001973,193763,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6984936985,-73.9360842895,"(40.698493698509424, -73.93608428945163)"
28601021,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467,2725 BARNES AVENUE,BARNES AVENUE,ALLERTON AVENUE,ARNOW AVENUE,,,ADDRESS,BRONX,,N/A,Assigned,08/31/2014 09:05:57 PM,08/01/2014 09:12:36 PM,11 BRONX,BRONX,1022001,254833,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8660516004,-73.8635128176,"(40.86605160042236, -73.86351281756968)"
28597362,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10030,203 WEST 140 STREET,WEST 140 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,08/31/2014 09:35:51 AM,08/01/2014 09:44:08 AM,10 MANHATTAN,MANHATTAN,1000327,237558,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8187028685,-73.9419156458,"(40.818702868509924, -73.94191564584195)"
28599162,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10459,951 HOE AVENUE,HOE AVENUE,EAST 163 STREET,ALDUS STREET,,,ADDRESS,BRONX,,N/A,Assigned,08/31/2014 09:18:26 AM,08/01/2014 09:30:29 AM,02 BRONX,BRONX,1014601,238805,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8220880182,-73.8903397248,"(40.82208801817637, -73.89033972476959)"
28601800,08/01/2014 12:00:00 AM,06/18/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,240 WEST 104 STREET,WEST 104 STREET,BROADWAY,WEST END AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,08/31/2014 02:44:16 PM,08/01/2014 02:50:41 PM,07 MANHATTAN,MANHATTAN,992972,230703,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7998981186,-73.9684973194,"(40.799898118639696, -73.96849731941882)"
28597498,08/01/2014 12:00:00 AM,07/08/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11206,79 JEFFERSON STREET,JEFFERSON STREET,STANWIX STREET,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,08/31/2014 05:13:52 PM,08/01/2014 05:21:30 PM,04 BROOKLYN,BROOKLYN,1002934,193919,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6989199052,-73.9326181356,"(40.69891990519651, -73.93261813563772)"
28598429,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11221,141 GROVE STREET,GROVE STREET,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/31/2014 03:02:36 PM,08/01/2014 03:11:45 PM,04 BROOKLYN,BROOKLYN,1006477,192186,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6941550353,-73.9198464073,"(40.694155035308526, -73.91984640726585)"
28600158,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,495 EAST 178 STREET,EAST 178 STREET,WASHINGTON AVENUE,BATHGATE AVENUE,,,ADDRESS,BRONX,,N/A,Assigned,08/31/2014 12:18:32 PM,08/01/2014 12:23:43 PM,06 BRONX,BRONX,1012814,248293,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8481357786,-73.8967558698,"(40.848135778559765, -73.8967558698355)"
28597361,08/01/2014 12:00:00 AM,06/17/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,296 HARMAN STREET,HARMAN STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,08/31/2014 09:56:21 PM,08/01/2014 10:04:30 PM,04 BROOKLYN,BROOKLYN,1006768,194307,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6999759487,-73.9187899313,"(40.69997594873224, -73.9187899312707)"
28599164,08/01/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,715 ST MARKS AVENUE,ST MARKS AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,08/31/2014 07:38:29 PM,08/01/2014 07:48:58 PM,08 BROOKLYN,BROOKLYN,998425,185257,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6751530759,-73.9488975856,"(40.675153075852464, -73.94889758557497)"
