GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36047051300,36047051300,"Census Tract 513, Kings County, New York",1964,101,286,110,1678,143
1400000US36047051400,36047051400,"Census Tract 514, Kings County, New York",2674,123,254,117,2420,170
1400000US36047051500,36047051500,"Census Tract 515, Kings County, New York",726,59,325,59,401,70
1400000US36047051601,36047051601,"Census Tract 516.01, Kings County, New York",1929,75,54,38,1875,77
1400000US36047051602,36047051602,"Census Tract 516.02, Kings County, New York",1223,94,79,48,1144,93
1400000US36047051700,36047051700,"Census Tract 517, Kings County, New York",924,105,239,78,685,94
1400000US36047051800,36047051800,"Census Tract 518, Kings County, New York",1350,76,468,92,882,115
1400000US36047051900,36047051900,"Census Tract 519, Kings County, New York",2142,141,324,109,1818,180
1400000US36047052000,36047052000,"Census Tract 520, Kings County, New York",1413,71,545,110,868,131
1400000US36047052300,36047052300,"Census Tract 523, Kings County, New York",2420,96,217,94,2203,125
1400000US36047052500,36047052500,"Census Tract 525, Kings County, New York",1169,73,78,51,1091,88
1400000US36047052600,36047052600,"Census Tract 526, Kings County, New York",1753,60,234,68,1519,92
1400000US36047052700,36047052700,"Census Tract 527, Kings County, New York",2420,96,103,71,2317,119
1400000US36047052800,36047052800,"Census Tract 528, Kings County, New York",675,47,336,53,339,54
1400000US36047052900,36047052900,"Census Tract 529, Kings County, New York",1015,73,154,83,861,104
1400000US36047053000,36047053000,"Census Tract 530, Kings County, New York",1104,64,329,80,775,90
1400000US36047053100,36047053100,"Census Tract 531, Kings County, New York",1560,92,392,94,1168,127
1400000US36047053200,36047053200,"Census Tract 532, Kings County, New York",920,71,479,83,441,88
1400000US36047053300,36047053300,"Census Tract 533, Kings County, New York",1686,98,285,92,1401,128
1400000US36047053400,36047053400,"Census Tract 534, Kings County, New York",1313,66,290,71,1023,92
1400000US36047053500,36047053500,"Census Tract 535, Kings County, New York",1094,89,133,62,961,110
1400000US36047053700,36047053700,"Census Tract 537, Kings County, New York",705,34,175,69,530,63
1400000US36047053800,36047053800,"Census Tract 538, Kings County, New York",1872,147,109,64,1763,149
1400000US36047053900,36047053900,"Census Tract 539, Kings County, New York",840,27,93,37,747,45
1400000US36047054200,36047054200,"Census Tract 542, Kings County, New York",1528,61,434,81,1094,101
1400000US36047054300,36047054300,"Census Tract 543, Kings County, New York",165,52,0,11,165,52
1400000US36047054400,36047054400,"Census Tract 544, Kings County, New York",1218,79,446,94,772,92
1400000US36047054500,36047054500,"Census Tract 545, Kings County, New York",2373,70,130,91,2243,105
1400000US36047054600,36047054600,"Census Tract 546, Kings County, New York",1848,104,319,111,1529,122
1400000US36047054700,36047054700,"Census Tract 547, Kings County, New York",1502,89,231,83,1271,110
1400000US36047054800,36047054800,"Census Tract 548, Kings County, New York",760,45,435,80,325,81
1400000US36047054900,36047054900,"Census Tract 549, Kings County, New York",1243,69,255,86,988,108
1400000US36047055000,36047055000,"Census Tract 550, Kings County, New York",1427,88,270,84,1157,110
1400000US36047055100,36047055100,"Census Tract 551, Kings County, New York",2264,106,265,111,1999,138
1400000US36047055200,36047055200,"Census Tract 552, Kings County, New York",1411,69,334,104,1077,110
1400000US36047055300,36047055300,"Census Tract 553, Kings County, New York",1316,119,263,78,1053,111
1400000US36047055400,36047055400,"Census Tract 554, Kings County, New York",1511,108,188,63,1323,115
1400000US36047055500,36047055500,"Census Tract 555, Kings County, New York",2286,127,626,106,1660,144
1400000US36047055600,36047055600,"Census Tract 556, Kings County, New York",1321,84,521,107,800,120
1400000US36047055700,36047055700,"Census Tract 557, Kings County, New York",1099,80,214,68,885,95
1400000US36047055800,36047055800,"Census Tract 558, Kings County, New York",895,65,317,66,578,83
1400000US36047056000,36047056000,"Census Tract 560, Kings County, New York",1426,79,412,83,1014,93
1400000US36047056100,36047056100,"Census Tract 561, Kings County, New York",1484,76,243,78,1241,84
1400000US36047056200,36047056200,"Census Tract 562, Kings County, New York",572,50,518,57,54,45
1400000US36047056300,36047056300,"Census Tract 563, Kings County, New York",2039,105,233,94,1806,129
1400000US36047056400,36047056400,"Census Tract 564, Kings County, New York",995,64,778,84,217,72
1400000US36047056500,36047056500,"Census Tract 565, Kings County, New York",1703,119,395,94,1308,116
1400000US36047056600,36047056600,"Census Tract 566, Kings County, New York",1067,51,587,87,480,84
1400000US36047056800,36047056800,"Census Tract 568, Kings County, New York",557,58,378,71,179,68
1400000US36047056900,36047056900,"Census Tract 569, Kings County, New York",714,70,165,42,549,76
1400000US36047057000,36047057000,"Census Tract 570, Kings County, New York",1442,79,1140,95,302,80
1400000US36047057100,36047057100,"Census Tract 571, Kings County, New York",1898,164,394,127,1504,190
1400000US36047057200,36047057200,"Census Tract 572, Kings County, New York",2111,126,26,32,2085,131
1400000US36047057300,36047057300,"Census Tract 573, Kings County, New York",1011,89,312,86,699,102
1400000US36047057400,36047057400,"Census Tract 574, Kings County, New York",1012,71,734,105,278,91
1400000US36047057500,36047057500,"Census Tract 575, Kings County, New York",1874,196,317,135,1557,219
1400000US36047057600,36047057600,"Census Tract 576, Kings County, New York",1038,61,560,81,478,89
1400000US36047057800,36047057800,"Census Tract 578, Kings County, New York",1116,73,357,83,759,98
1400000US36047057900,36047057900,"Census Tract 579, Kings County, New York",440,53,44,26,396,59
1400000US36047058000,36047058000,"Census Tract 580, Kings County, New York",1257,59,336,91,921,101
1400000US36047058200,36047058200,"Census Tract 582, Kings County, New York",971,80,266,85,705,117
1400000US36047058400,36047058400,"Census Tract 584, Kings County, New York",1474,87,443,115,1031,133
1400000US36047058600,36047058600,"Census Tract 586, Kings County, New York",808,71,428,83,380,80
1400000US36047058800,36047058800,"Census Tract 588, Kings County, New York",1402,75,585,115,817,116
1400000US36047058900,36047058900,"Census Tract 589, Kings County, New York",776,52,211,63,565,79
1400000US36047059000,36047059000,"Census Tract 590, Kings County, New York",697,42,316,66,381,64
1400000US36047059100,36047059100,"Census Tract 591, Kings County, New York",1845,92,310,75,1535,114
1400000US36047059200,36047059200,"Census Tract 592, Kings County, New York",1663,76,675,122,988,121
1400000US36047059300,36047059300,"Census Tract 593, Kings County, New York",840,74,162,56,678,80
1400000US36047059401,36047059401,"Census Tract 594.01, Kings County, New York",3048,135,1426,228,1622,216
1400000US36047059402,36047059402,"Census Tract 594.02, Kings County, New York",1924,120,1305,167,619,139
1400000US36047059600,36047059600,"Census Tract 596, Kings County, New York",1107,78,666,121,441,101
1400000US36047059800,36047059800,"Census Tract 598, Kings County, New York",1265,94,815,120,450,117
1400000US36047060000,36047060000,"Census Tract 600, Kings County, New York",2584,150,1117,152,1467,185
1400000US36047060600,36047060600,"Census Tract 606, Kings County, New York",1108,75,339,78,769,91
1400000US36047060800,36047060800,"Census Tract 608, Kings County, New York",1438,106,543,112,895,121
1400000US36047061002,36047061002,"Census Tract 610.02, Kings County, New York",2002,135,1147,170,855,174
1400000US36047061003,36047061003,"Census Tract 610.03, Kings County, New York",591,76,211,86,380,83
1400000US36047061004,36047061004,"Census Tract 610.04, Kings County, New York",3025,171,498,133,2527,198
1400000US36047061200,36047061200,"Census Tract 612, Kings County, New York",383,43,242,57,141,50
1400000US36047061600,36047061600,"Census Tract 616, Kings County, New York",535,46,498,46,37,31
1400000US36047062000,36047062000,"Census Tract 620, Kings County, New York",696,63,563,74,133,48
1400000US36047062200,36047062200,"Census Tract 622, Kings County, New York",1293,123,631,121,662,124
1400000US36047062600,36047062600,"Census Tract 626, Kings County, New York",1086,66,663,97,423,98
1400000US36047062800,36047062800,"Census Tract 628, Kings County, New York",1980,80,1644,138,336,125
1400000US36047063200,36047063200,"Census Tract 632, Kings County, New York",637,49,434,71,203,58
1400000US36047063600,36047063600,"Census Tract 636, Kings County, New York",514,35,421,52,93,47
1400000US36047063800,36047063800,"Census Tract 638, Kings County, New York",671,61,512,66,159,66
1400000US36047064000,36047064000,"Census Tract 640, Kings County, New York",600,40,508,58,92,53
1400000US36047064200,36047064200,"Census Tract 642, Kings County, New York",899,62,365,82,534,87
1400000US36047064400,36047064400,"Census Tract 644, Kings County, New York",834,57,528,80,306,75
1400000US36047064600,36047064600,"Census Tract 646, Kings County, New York",727,38,527,58,200,68
1400000US36047064800,36047064800,"Census Tract 648, Kings County, New York",681,42,484,82,197,85
1400000US36047065000,36047065000,"Census Tract 650, Kings County, New York",513,29,347,55,166,60
1400000US36047065200,36047065200,"Census Tract 652, Kings County, New York",478,51,402,52,76,41
1400000US36047065400,36047065400,"Census Tract 654, Kings County, New York",620,15,588,34,32,28
1400000US36047065600,36047065600,"Census Tract 656, Kings County, New York",639,19,611,33,28,28
1400000US36047065800,36047065800,"Census Tract 658, Kings County, New York",735,35,640,52,95,49
1400000US36047066000,36047066000,"Census Tract 660, Kings County, New York",686,56,661,57,25,21
1400000US36047066200,36047066200,"Census Tract 662, Kings County, New York",585,46,447,70,138,67
1400000US36047066600,36047066600,"Census Tract 666, Kings County, New York",0,11,0,11,0,11
1400000US36047067000,36047067000,"Census Tract 670, Kings County, New York",1022,41,545,87,477,93
1400000US36047067200,36047067200,"Census Tract 672, Kings County, New York",441,40,278,68,163,68
1400000US36047067400,36047067400,"Census Tract 674, Kings County, New York",630,36,476,70,154,70
1400000US36047067600,36047067600,"Census Tract 676, Kings County, New York",613,36,493,61,120,58
1400000US36047067800,36047067800,"Census Tract 678, Kings County, New York",887,63,476,78,411,79
1400000US36047068000,36047068000,"Census Tract 680, Kings County, New York",576,43,385,59,191,60
1400000US36047068200,36047068200,"Census Tract 682, Kings County, New York",867,59,737,90,130,81
1400000US36047068600,36047068600,"Census Tract 686, Kings County, New York",673,54,471,78,202,76
1400000US36047068800,36047068800,"Census Tract 688, Kings County, New York",587,41,400,70,187,64
1400000US36047069000,36047069000,"Census Tract 690, Kings County, New York",612,49,513,66,99,52
1400000US36047069200,36047069200,"Census Tract 692, Kings County, New York",804,41,538,64,266,64
1400000US36047069601,36047069601,"Census Tract 696.01, Kings County, New York",1518,94,685,113,833,121
1400000US36047069602,36047069602,"Census Tract 696.02, Kings County, New York",2070,135,1413,167,657,149
1400000US36047069800,36047069800,"Census Tract 698, Kings County, New York",492,29,360,43,132,37
1400000US36047070000,36047070000,"Census Tract 700, Kings County, New York",672,39,423,82,249,74
1400000US36047070201,36047070201,"Census Tract 702.01, Kings County, New York",2342,122,1775,146,567,151
1400000US36047070202,36047070202,"Census Tract 702.02, Kings County, New York",3,6,3,6,0,11
1400000US36047070203,36047070203,"Census Tract 702.03, Kings County, New York",0,11,0,11,0,11
1400000US36047070600,36047070600,"Census Tract 706, Kings County, New York",1018,56,884,72,134,58
1400000US36047072000,36047072000,"Census Tract 720, Kings County, New York",642,49,272,68,370,77
1400000US36047072200,36047072200,"Census Tract 722, Kings County, New York",984,49,680,86,304,83
1400000US36047072400,36047072400,"Census Tract 724, Kings County, New York",612,63,365,71,247,53
1400000US36047072600,36047072600,"Census Tract 726, Kings County, New York",749,55,673,59,76,39
1400000US36047072800,36047072800,"Census Tract 728, Kings County, New York",1424,83,922,128,502,114
1400000US36047073000,36047073000,"Census Tract 730, Kings County, New York",820,50,616,80,204,69
1400000US36047073200,36047073200,"Census Tract 732, Kings County, New York",869,45,526,83,343,85
1400000US36047073400,36047073400,"Census Tract 734, Kings County, New York",675,47,586,59,89,47
1400000US36047073600,36047073600,"Census Tract 736, Kings County, New York",1273,63,403,99,870,107
1400000US36047073800,36047073800,"Census Tract 738, Kings County, New York",1186,67,632,135,554,123
1400000US36047074000,36047074000,"Census Tract 740, Kings County, New York",1183,54,396,91,787,93
1400000US36047074200,36047074200,"Census Tract 742, Kings County, New York",967,40,558,64,409,65
1400000US36047074400,36047074400,"Census Tract 744, Kings County, New York",660,50,511,81,149,75
1400000US36047074600,36047074600,"Census Tract 746, Kings County, New York",649,40,396,52,253,52
1400000US36047074800,36047074800,"Census Tract 748, Kings County, New York",652,55,354,62,298,67
1400000US36047075000,36047075000,"Census Tract 750, Kings County, New York",950,73,397,68,553,76
